#SEARCH PARAMETERS:
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: PURE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	0
#use_upper_bound_in_rp:	1
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate
satellite.pddl.2p_0a_1d.0,pfile5,3,1,15,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile6,3,1,18,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile7,3,1,22,0.5,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile8,3,1,25,0.5,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile9,3,1,34,0.5,0.092,0,0.08,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile10,3,1,34,0.5,0.092,0.01,0.06,0.01,0.012,1
satellite.pddl.2p_0a_2d.0,pfile1,4,1,8,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile2,4,1,13,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile3,4,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile4,4,1,20,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile5,4,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile6,4,1,19,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile7,4,1,24,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile8,4,1,25,0.125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile9,4,1,32,0.125,0.092,0.01,0.07,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile10,4,1,35,0.125,0.102,0.06,0.03,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile1,5,1,8,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile2,5,1,13,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile3,5,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile4,5,1,20,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile5,5,1,14,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile6,5,1,19,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile7,5,1,24,0.125,0.042,0,0.02,0.01,0.012,1
satellite.pddl.2p_0a_3d.0,pfile8,5,1,33,0.125,0.092,0.02,0.06,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile9,5,1,30,0.125,0.072,0.02,0.04,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile10,5,1,34,0.125,0.102,0.03,0.06,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile1,6,1,8,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile2,6,1,13,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile3,6,1,11,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile4,6,1,17,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile5,6,1,14,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile6,6,1,18,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile7,6,1,20,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile8,6,1,23,0.125,0.052,0.02,0.02,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile9,6,1,27,0.125,0.072,0.02,0.03,0.01,0.012,1
satellite.pddl.2p_0a_4d.0,pfile10,6,1,32,0.125,0.122,0.04,0.06,0.01,0.012,1
satellite.pddl.2p_0a_5d.0,pfile1,6,1,6,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile2,6,1,10,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile3,6,1,8,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile4,6,1,17,0.25,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile5,6,1,13,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile6,6,1,14,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile7,6,1,18,0.125,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_0a_5d.0,pfile8,6,1,21,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile9,6,1,25,0.125,0.042,0.02,0.01,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile10,6,1,27,0.125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile1,3,1,12,0.25,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile2,3,1,21,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile3,3,1,14,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile4,3,1,17,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile5,3,1,23,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile6,3,1,18,0.25,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile7,3,1,21,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile8,3,1,35,0.25,0.072,0.02,0.04,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile9,3,1,34,0.25,0.072,0.01,0.04,0.01,0.012,1
satellite.pddl.2p_1a_0d.0,pfile10,3,1,50,0.25,0.172,0.05,0.1,0.01,0.012,1
satellite.pddl.2p_1a_1d.0,pfile1,4,1,6,0.125,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_1a_1d.0,pfile2,4,1,10,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile3,4,1,9,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile4,4,1,15,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile5,4,1,19,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile6,4,1,15,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile7,4,1,16,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile8,4,1,23,0.125,0.052,0,0.04,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile9,4,1,24,0.125,0.062,0.01,0.04,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile10,4,1,31,0.125,0.102,0.03,0.06,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile1,5,1,7,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile2,5,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile3,5,1,10,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile4,5,1,20,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile5,5,1,13,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile6,5,1,18,0.125,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile7,5,1,20,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile8,5,1,21,0.125,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile9,5,1,26,0.125,0.082,0.03,0.03,0.01,0.012,1
satellite.pddl.2p_1a_2d.0,pfile10,5,1,42,0.125,0.162,0.01,0.13,0.01,0.012,1
satellite.pddl.2p_1a_3d.0,pfile1,6,1,7,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile2,6,1,13,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile3,6,1,9,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile4,6,1,19,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile5,6,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile6,6,1,16,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile7,6,1,21,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile8,6,1,23,0.0625,0.052,0.01,0.03,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile9,6,1,27,0.0625,0.072,0.03,0.02,0.01,0.012,1
satellite.pddl.2p_1a_3d.0,pfile10,6,1,30,0.03125,0.092,0,0.08,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile1,7,1,8,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile2,7,1,15,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile3,7,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile4,7,1,19,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile5,7,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile6,7,1,20,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile7,7,1,20,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile8,7,1,25,0.0625,0.052,0.01,0.03,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile9,7,1,30,0.0625,0.072,0.02,0.04,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile10,7,1,31,0.0625,0.072,0.02,0.04,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile1,7,1,6,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile2,7,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile3,7,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile4,7,1,17,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile5,7,1,12,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile6,7,1,14,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile7,7,1,21,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile8,7,1,26,0.03125,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile8,7,2,25,0.0625,0.094,0.01,0.06,0,0.024,0.937931
satellite.pddl.2p_1a_5d.0,pfile9,7,1,26,0.0625,0.052,0.02,0.02,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile10,7,1,33,0.0625,0.092,0.01,0.06,0.01,0.012,1
satellite.pddl.2p_2a_0d.0,pfile1,4,1,15,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile2,4,1,22,0.25,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile3,4,1,11,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile4,4,1,27,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile5,4,1,17,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile6,4,1,18,0.25,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile7,4,1,25,0.25,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile8,4,1,26,0.25,0.052,0.02,0.02,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile9,4,1,36,0.25,0.112,0.02,0.08,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile10,4,1,43,0.25,0.192,0.01,0.17,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile1,5,1,9,0.125,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile2,5,1,13,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile3,5,1,12,0.125,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile4,5,1,18,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile5,5,1,17,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile6,5,1,21,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile7,5,1,27,0.0625,0.052,0.02,0.02,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile7,5,2,23,0.125,0.094,0.02,0.05,0,0.024,1
satellite.pddl.2p_2a_1d.0,pfile8,5,1,30,0.0625,0.072,0.03,0.03,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile9,5,1,30,0.0625,0.072,0.03,0.03,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile9,5,2,30,0.125,0.364,0.11,0.2,0.03,0.024,0.784053
satellite.pddl.2p_2a_1d.0,pfile10,5,1,50,0.03125,0.242,0.05,0.18,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile10,5,2,42,0.0625,0.414,0.1,0.29,0,0.024,1
satellite.pddl.2p_2a_2d.0,pfile1,6,1,9,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_2d.0,pfile2,6,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_2d.0,pfile3,6,1,11,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_2d.0,pfile4,6,1,17,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_2d.0,pfile5,6,1,16,0.125,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_2a_2d.0,pfile6,6,1,21,0.125,0.032,0,0.01,0.01,0.012,1
satellite.pddl.2p_2a_2d.0,pfile7,6,1,18,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_2a_2d.0,pfile8,6,1,28,0.125,0.062,0,0.05,0,0.012,1
satellite.pddl.2p_2a_2d.0,pfile9,6,1,41,0.125,0.132,0.03,0.08,0.01,0.012,1
satellite.pddl.2p_2a_2d.0,pfile10,6,1,31,0.125,0.092,0.02,0.06,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile1,7,1,8,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile2,7,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile3,7,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile4,7,1,21,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile5,7,1,14,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile6,7,1,18,0.125,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile7,7,1,24,0.09375,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile8,7,1,25,0.09375,0.052,0.01,0.03,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile9,7,1,31,0.046875,0.072,0.02,0.04,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile9,7,2,33,0.125,0.154,0.03,0.1,0,0.024,0.965517
satellite.pddl.2p_2a_3d.0,pfile10,7,1,34,0.09375,0.092,0.06,0.02,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile1,8,1,8,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile2,8,1,13,0.09375,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile2,8,2,12,0.125,0.024,0,0,0,0.024,0.881356
satellite.pddl.2p_2a_4d.0,pfile3,8,1,11,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile4,8,1,16,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile5,8,1,14,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile6,8,1,18,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile7,8,1,22,0.09375,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile7,8,2,21,0.125,0.214,0.05,0.14,0,0.024,0.452941
satellite.pddl.2p_2a_4d.0,pfile8,8,1,23,0.09375,0.062,0,0.05,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile9,8,1,27,0.09375,0.092,0.01,0.07,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile10,8,1,32,0.09375,0.102,0.01,0.08,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile1,8,1,8,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile2,8,1,12,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile3,8,1,8,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile4,8,1,17,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile5,8,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile6,8,1,20,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile7,8,1,22,0.03125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile8,8,1,25,0.0625,0.042,0,0.02,0.01,0.012,1
satellite.pddl.2p_2a_5d.0,pfile9,8,1,28,0.03125,0.062,0.01,0.04,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile10,8,1,31,0.03125,0.082,0.02,0.05,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile1,5,1,8,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile1,5,2,12,0.1875,0.034,0,0.01,0,0.024,0.932203
satellite.pddl.2p_3a_0d.0,pfile2,5,1,11,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile2,5,2,12,0.1875,0.024,0,0,0,0.024,0.943662
satellite.pddl.2p_3a_0d.0,pfile3,5,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile3,5,2,13,0.1875,0.024,0,0,0,0.024,0.942029
satellite.pddl.2p_3a_0d.0,pfile4,5,1,25,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile5,5,1,25,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile5,5,2,16,0.1875,1.334,0.15,1.11,0.05,0.024,0.86937
satellite.pddl.2p_3a_0d.0,pfile6,5,1,18,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile7,5,1,22,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile8,5,1,23,0.125,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile9,5,1,35,0.125,0.102,0.02,0.07,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile10,5,1,41,0.0625,0.172,0.02,0.1,0.04,0.012,1
satellite.pddl.2p_3a_0d.0,pfile10,5,2,34,0.125,0.264,0.03,0.16,0.05,0.024,1
satellite.pddl.2p_3a_1d.0,pfile1,6,1,8,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile2,6,1,11,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile3,6,1,24,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile4,6,1,21,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile5,6,1,27,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile6,6,1,25,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile7,6,1,20,0.0625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile8,6,1,31,0.03125,0.092,0.02,0.06,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile9,6,1,29,0.0625,0.072,0,0.06,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile10,6,1,45,0.03125,0.182,0.01,0.14,0.02,0.012,1
satellite.pddl.2p_3a_2d.0,pfile1,7,1,6,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile2,7,1,10,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile3,7,1,11,0.25,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_3a_2d.0,pfile4,7,1,19,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile5,7,1,13,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile6,7,1,14,0.25,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_3a_2d.0,pfile7,7,1,17,0.25,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile8,7,1,21,0.25,0.052,0,0.02,0.02,0.012,1
satellite.pddl.2p_3a_2d.0,pfile9,7,1,25,0.25,0.062,0,0.05,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile10,7,1,27,0.25,0.082,0.01,0.06,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile1,8,1,7,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile2,8,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile3,8,1,9,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile4,8,1,18,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile5,8,1,13,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile6,8,1,17,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile7,8,1,27,0.03125,0.052,0,0.03,0.01,0.012,1
satellite.pddl.2p_3a_3d.0,pfile8,8,1,23,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile9,8,1,29,0.03125,0.072,0,0.06,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile10,8,1,36,0.03125,0.112,0.05,0.05,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile1,9,1,8,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile1,9,2,8,0.125,0.034,0,0.01,0,0.024,0.970588
satellite.pddl.2p_3a_4d.0,pfile2,9,1,15,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile2,9,2,13,0.0625,0.024,0,0,0,0.024,1
satellite.pddl.2p_3a_4d.0,pfile2,9,3,13,0.125,0.046,0,0.01,0,0.036,0.954023
satellite.pddl.2p_3a_4d.0,pfile3,9,1,10,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile3,9,2,10,0.125,0.034,0,0.01,0,0.024,0.931818
satellite.pddl.2p_3a_4d.0,pfile4,9,1,21,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile4,9,2,21,0.125,0.054,0,0.03,0,0.024,0.966667
satellite.pddl.2p_3a_4d.0,pfile5,9,1,14,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile5,9,2,15,0.125,0.044,0.01,0.01,0,0.024,0.951613
satellite.pddl.2p_3a_4d.0,pfile6,9,1,19,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile6,9,2,18,0.125,0.054,0,0.03,0,0.024,0.962963
satellite.pddl.2p_3a_4d.0,pfile7,9,1,24,0.03125,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile7,9,2,26,0.0625,0.094,0.01,0.06,0,0.024,0.981651
satellite.pddl.2p_3a_4d.0,pfile7,9,3,24,0.125,0.146,0.01,0.1,0,0.036,0.95122
satellite.pddl.2p_3a_4d.0,pfile8,9,1,27,0.03125,0.072,0.01,0.05,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile8,9,2,27,0.0625,0.144,0.04,0.08,0,0.024,1
satellite.pddl.2p_3a_4d.0,pfile8,9,3,29,0.125,0.376,0.09,0.25,0,0.036,0.755102
satellite.pddl.2p_3a_4d.0,pfile9,9,1,34,0.0625,0.112,0.01,0.09,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile10,9,1,35,0.03125,0.132,0.04,0.08,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile1,9,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile2,9,1,15,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile3,9,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile4,9,1,21,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile5,9,1,14,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile6,9,1,20,0.03125,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile7,9,1,24,0.03125,0.032,0,0.01,0.01,0.012,1
satellite.pddl.2p_3a_5d.0,pfile8,9,1,25,0.03125,0.052,0.02,0.02,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile9,9,1,31,0.03125,0.072,0.03,0.02,0.01,0.012,1
satellite.pddl.2p_3a_5d.0,pfile10,9,1,34,0.03125,0.102,0.01,0.08,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile1,6,1,12,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile2,6,1,9,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile3,6,1,9,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile4,6,1,34,0.125,0.052,0.01,0.02,0.01,0.012,1
satellite.pddl.2p_4a_0d.0,pfile5,6,1,12,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile6,6,1,18,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile7,6,1,22,0.0625,0.052,0,0.04,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile8,6,1,62,0.0625,0.272,0.02,0.24,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile9,6,1,37,0.0625,0.152,0.02,0.11,0.01,0.012,1
