#SEARCH PARAMETERS:
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: PURE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate
satellite.pddl.2p_0a_1d.0,pfile6,3,1,18,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile7,3,1,21,0.5,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile8,3,1,32,0.5,0.072,0.02,0.04,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile9,3,1,30,0.5,0.062,0.01,0.04,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile10,3,1,36,0.5,0.112,0.03,0.07,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile1,4,1,8,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile2,4,1,12,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile3,4,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile4,4,1,17,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile5,4,1,13,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile6,4,1,18,0.125,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_0a_2d.0,pfile7,4,1,20,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile8,4,1,25,0.125,0.052,0,0.04,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile9,4,1,37,0.125,0.102,0.02,0.07,0,0.012,1
satellite.pddl.2p_0a_2d.0,pfile10,4,1,33,0.125,0.082,0,0.06,0.01,0.012,1
satellite.pddl.2p_0a_3d.0,pfile1,5,1,8,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile2,5,1,13,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile3,5,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile4,5,1,17,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile5,5,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile6,5,1,18,0.125,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_0a_3d.0,pfile7,5,1,20,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_0a_3d.0,pfile8,5,1,32,0.125,0.072,0.01,0.03,0.02,0.012,1
satellite.pddl.2p_0a_3d.0,pfile9,5,1,31,0.125,0.082,0.01,0.04,0.02,0.012,1
satellite.pddl.2p_0a_3d.0,pfile10,5,1,31,0.125,0.072,0.02,0.04,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile1,6,1,8,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile2,6,1,12,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile3,6,1,11,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile4,6,1,17,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile5,6,1,14,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile6,6,1,18,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile7,6,1,21,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile8,6,1,23,0.125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile9,6,1,28,0.125,0.102,0.01,0.08,0,0.012,1
satellite.pddl.2p_0a_4d.0,pfile10,6,1,33,0.125,0.122,0.02,0.09,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile1,6,1,6,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile2,6,1,10,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile3,6,1,8,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile4,6,1,16,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile5,6,1,12,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile6,6,1,14,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile7,6,1,18,0.125,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile8,6,1,21,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_0a_5d.0,pfile9,6,1,24,0.125,0.042,0.01,0.01,0.01,0.012,1
satellite.pddl.2p_0a_5d.0,pfile10,6,1,27,0.125,0.062,0,0.05,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile1,3,1,10,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile2,3,1,21,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile3,3,1,15,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile4,3,1,29,0.25,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile5,3,1,18,0.5,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile6,3,1,16,0.5,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile7,3,1,38,0.25,0.072,0.01,0.04,0.01,0.012,1
satellite.pddl.2p_1a_0d.0,pfile8,3,1,23,0.5,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile9,3,1,37,0.25,0.092,0.02,0.06,0,0.012,1
satellite.pddl.2p_1a_0d.0,pfile10,3,1,37,0.25,0.102,0,0.09,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile1,4,1,6,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile2,4,1,10,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile3,4,1,9,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile4,4,1,16,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile5,4,1,16,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile6,4,1,15,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile7,4,1,19,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile8,4,1,21,0.125,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile9,4,1,24,0.125,0.062,0.03,0.02,0,0.012,1
satellite.pddl.2p_1a_1d.0,pfile10,4,1,32,0.125,0.102,0.02,0.07,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile1,5,1,7,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile2,5,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile3,5,1,10,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile4,5,1,16,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile5,5,1,13,0.25,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile6,5,1,18,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile7,5,1,21,0.125,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile8,5,1,22,0.125,0.052,0.01,0.02,0.01,0.012,1
satellite.pddl.2p_1a_2d.0,pfile9,5,1,24,0.125,0.092,0.03,0.05,0,0.012,1
satellite.pddl.2p_1a_2d.0,pfile10,5,1,36,0.125,0.152,0.02,0.12,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile1,6,1,7,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile2,6,1,11,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile3,6,1,9,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile4,6,1,19,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile5,6,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile6,6,1,16,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile7,6,1,21,0.03125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile8,6,1,24,0.03125,0.062,0.01,0.03,0.01,0.012,1
satellite.pddl.2p_1a_3d.0,pfile9,6,1,26,0.0625,0.052,0.01,0.03,0,0.012,1
satellite.pddl.2p_1a_3d.0,pfile10,6,1,30,0.03125,0.092,0,0.08,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile1,7,1,8,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile2,7,1,13,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile3,7,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile4,7,1,18,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile5,7,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile6,7,1,18,0.125,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile7,7,1,22,0.0625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile8,7,1,25,0.0625,0.052,0.01,0.02,0.01,0.012,1
satellite.pddl.2p_1a_4d.0,pfile9,7,1,31,0.0625,0.062,0.03,0.02,0,0.012,1
satellite.pddl.2p_1a_4d.0,pfile10,7,1,31,0.0625,0.082,0.01,0.06,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile1,7,1,6,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile2,7,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile3,7,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile4,7,1,16,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile5,7,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile6,7,1,15,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile6,7,2,14,0.0625,0.034,0,0.01,0,0.024,1
satellite.pddl.2p_1a_5d.0,pfile7,7,1,19,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile8,7,1,24,0.0625,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile9,7,1,29,0.03125,0.062,0.02,0.03,0,0.012,1
satellite.pddl.2p_1a_5d.0,pfile10,7,1,30,0.0625,0.072,0.03,0.02,0.01,0.012,1
satellite.pddl.2p_2a_0d.0,pfile1,4,1,10,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile2,4,1,30,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile3,4,1,11,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile4,4,1,36,0.25,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile5,4,1,16,0.25,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_2a_0d.0,pfile6,4,1,18,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile7,4,1,27,0.25,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile8,4,1,25,0.25,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_2a_0d.0,pfile9,4,1,35,0.25,0.122,0.04,0.06,0.01,0.012,1
satellite.pddl.2p_2a_0d.0,pfile10,4,1,44,0.25,0.192,0.04,0.14,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile1,5,1,8,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile2,5,1,13,0.125,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile3,5,1,11,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile4,5,1,19,0.25,0.032,0,0.01,0.01,0.012,1
satellite.pddl.2p_2a_1d.0,pfile5,5,1,17,0.25,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile6,5,1,20,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile7,5,1,24,0.125,0.042,0.02,0.01,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile8,5,1,32,0.03125,0.082,0.01,0.05,0.01,0.012,1
satellite.pddl.2p_2a_1d.0,pfile8,5,2,42,0.0625,0.234,0.05,0.15,0.01,0.024,1
satellite.pddl.2p_2a_1d.0,pfile9,5,1,33,0.125,0.102,0.03,0.06,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile10,5,1,48,0.03125,0.232,0.09,0.13,0,0.012,1
satellite.pddl.2p_2a_1d.0,pfile10,5,2,43,0.0625,0.424,0.13,0.27,0,0.024,1
satellite.pddl.2p_2a_2d.0,pfile1,6,1,15,0.125,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_2a_2d.0,pfile2,6,1,15,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_2d.0,pfile3,6,1,11,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_2d.0,pfile4,6,1,38,0.125,0.052,0,0.04,0,0.012,1
satellite.pddl.2p_2a_2d.0,pfile5,6,1,16,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_2d.0,pfile6,6,1,18,0.125,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_2a_2d.0,pfile7,6,1,18,0.125,0.042,0,0.02,0.01,0.012,1
satellite.pddl.2p_2a_2d.0,pfile8,6,1,28,0.125,0.062,0.01,0.03,0.01,0.012,1
satellite.pddl.2p_2a_2d.0,pfile9,6,1,33,0.125,0.082,0,0.04,0.03,0.012,1
satellite.pddl.2p_2a_2d.0,pfile10,6,1,35,0.125,0.102,0.02,0.07,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile1,7,1,8,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile2,7,1,14,0.046875,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile2,7,2,13,0.125,0.024,0,0,0,0.024,1
satellite.pddl.2p_2a_3d.0,pfile3,7,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile4,7,1,21,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile5,7,1,15,0.125,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile6,7,1,20,0.09375,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile7,7,1,25,0.125,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile8,7,1,26,0.09375,0.052,0.01,0.03,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile9,7,1,34,0.0625,0.092,0.01,0.07,0,0.012,1
satellite.pddl.2p_2a_3d.0,pfile10,7,1,35,0.09375,0.102,0.03,0.06,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile1,8,1,8,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile2,8,1,15,0.09375,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile2,8,2,12,0.125,0.024,0,0,0,0.024,1
satellite.pddl.2p_2a_4d.0,pfile3,8,1,11,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile4,8,1,16,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile5,8,1,14,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile6,8,1,20,0.09375,0.032,0.01,0,0.01,0.012,1
satellite.pddl.2p_2a_4d.0,pfile6,8,2,18,0.125,0.244,0.03,0.17,0.02,0.024,0.339587
satellite.pddl.2p_2a_4d.0,pfile7,8,1,22,0.09375,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile7,8,2,21,0.125,0.204,0.03,0.14,0.01,0.024,0.439655
satellite.pddl.2p_2a_4d.0,pfile8,8,1,23,0.09375,0.052,0.01,0.03,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile9,8,1,27,0.09375,0.092,0.04,0.04,0,0.012,1
satellite.pddl.2p_2a_4d.0,pfile10,8,1,32,0.09375,0.122,0.02,0.09,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile1,8,1,8,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile2,8,1,12,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile3,8,1,8,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile4,8,1,19,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile5,8,1,14,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile6,8,1,18,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile7,8,1,19,0.0625,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile8,8,1,26,0.03125,0.052,0,0.04,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile9,8,1,29,0.03125,0.062,0,0.05,0,0.012,1
satellite.pddl.2p_2a_5d.0,pfile10,8,1,32,0.0625,0.072,0.02,0.04,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile1,5,1,9,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile1,5,2,21,0.1875,0.024,0,0,0,0.024,0.888889
satellite.pddl.2p_3a_0d.0,pfile2,5,1,12,0.1875,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile3,5,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile3,5,2,53,0.1875,0.054,0,0.03,0,0.024,0.870629
satellite.pddl.2p_3a_0d.0,pfile4,5,1,32,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile5,5,1,22,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile5,5,2,16,0.1875,0.054,0,0.03,0,0.024,1
satellite.pddl.2p_3a_0d.0,pfile6,5,1,19,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile6,5,2,16,0.125,0.044,0,0.02,0,0.024,0.990826
satellite.pddl.2p_3a_0d.0,pfile7,5,1,24,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_0d.0,pfile8,5,1,28,0.125,0.062,0,0.04,0.01,0.012,1
satellite.pddl.2p_3a_0d.0,pfile9,5,1,30,0.125,0.072,0.02,0.03,0.01,0.012,1
satellite.pddl.2p_3a_0d.0,pfile10,5,1,37,0.125,0.112,0.03,0.04,0.03,0.012,1
satellite.pddl.2p_3a_1d.0,pfile1,6,1,8,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile2,6,1,16,0.03125,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile3,6,1,11,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile4,6,1,36,0.03125,0.052,0,0.04,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile5,6,1,17,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile6,6,1,19,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile7,6,1,20,0.0625,0.042,0.02,0.01,0,0.012,1
satellite.pddl.2p_3a_1d.0,pfile8,6,1,27,0.03125,0.062,0.02,0.02,0.01,0.012,1
satellite.pddl.2p_3a_1d.0,pfile9,6,1,45,0.03125,0.152,0.02,0.1,0.02,0.012,1
satellite.pddl.2p_3a_1d.0,pfile10,6,1,41,0.03125,0.122,0.04,0.06,0.01,0.012,1
satellite.pddl.2p_3a_2d.0,pfile1,7,1,6,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile2,7,1,10,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile3,7,1,9,0.25,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_3a_2d.0,pfile4,7,1,15,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile5,7,1,13,0.25,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_3a_2d.0,pfile6,7,1,14,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile7,7,1,18,0.25,0.032,0.02,0,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile8,7,1,21,0.25,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_3a_2d.0,pfile9,7,1,24,0.25,0.062,0.01,0.03,0.01,0.012,1
satellite.pddl.2p_3a_2d.0,pfile10,7,1,28,0.25,0.102,0.01,0.08,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile1,8,1,7,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile2,8,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile3,8,1,9,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile4,8,1,21,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile5,8,1,14,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile6,8,1,18,0.0625,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_3a_3d.0,pfile7,8,1,24,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile8,8,1,24,0.03125,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile9,8,1,27,0.03125,0.072,0.01,0.05,0,0.012,1
satellite.pddl.2p_3a_3d.0,pfile10,8,1,32,0.03125,0.092,0.01,0.07,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile1,9,1,8,0.125,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile2,9,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile2,9,2,13,0.125,0.034,0,0.01,0,0.024,0.913793
satellite.pddl.2p_3a_4d.0,pfile3,9,1,10,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile4,9,1,21,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile4,9,2,21,0.125,0.054,0,0.03,0,0.024,0.988506
satellite.pddl.2p_3a_4d.0,pfile5,9,1,14,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile5,9,2,15,0.125,0.044,0.01,0.01,0,0.024,0.907692
satellite.pddl.2p_3a_4d.0,pfile6,9,1,19,0.0625,0.032,0.01,0.01,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile6,9,2,19,0.125,0.064,0.02,0.02,0,0.024,0.9625
satellite.pddl.2p_3a_4d.0,pfile7,9,1,24,0.03125,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile7,9,2,24,0.0625,0.094,0.03,0.04,0,0.024,0.970297
satellite.pddl.2p_3a_4d.0,pfile7,9,3,26,0.125,0.136,0.04,0.06,0,0.036,0.944099
satellite.pddl.2p_3a_4d.0,pfile8,9,1,27,0.03125,0.062,0.02,0.03,0,0.012,1
satellite.pddl.2p_3a_4d.0,pfile8,9,2,27,0.0625,0.284,0.09,0.17,0,0.024,0.713755
satellite.pddl.2p_3a_4d.0,pfile8,9,3,25,0.125,0.356,0.09,0.23,0,0.036,0.746914
satellite.pddl.2p_3a_4d.0,pfile9,9,1,33,0.03125,0.112,0.04,0.05,0.01,0.012,1
satellite.pddl.2p_3a_4d.0,pfile9,9,2,32,0.0625,0.214,0.06,0.11,0.02,0.024,0.985075
satellite.pddl.2p_3a_4d.0,pfile10,9,1,35,0.03125,0.122,0.07,0.04,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile1,9,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile2,9,1,15,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile3,9,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile4,9,1,17,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile5,9,1,14,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile6,9,1,20,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile7,9,1,24,0.03125,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile8,9,1,25,0.03125,0.052,0,0.04,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile9,9,1,31,0.03125,0.072,0.02,0.04,0,0.012,1
satellite.pddl.2p_3a_5d.0,pfile10,9,1,35,0.03125,0.102,0.02,0.05,0.02,0.012,1
satellite.pddl.2p_4a_0d.0,pfile1,6,1,9,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile2,6,1,17,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile3,6,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile4,6,1,39,0.125,0.052,0,0.03,0.01,0.012,1
satellite.pddl.2p_4a_0d.0,pfile5,6,1,27,0.125,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile6,6,1,25,0.0625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile7,6,1,22,0.0625,0.042,0,0.03,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile8,6,1,29,0.0625,0.092,0.02,0.06,0,0.012,1
satellite.pddl.2p_4a_0d.0,pfile9,6,1,25,0.0625,0.082,0,0.06,0.01,0.012,1
satellite.pddl.2p_4a_0d.0,pfile10,6,1,32,0.0625,0.132,0.02,0.09,0.01,0.012,1
satellite.pddl.2p_4a_1d.0,pfile1,7,1,11,0.0625,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_4a_1d.0,pfile2,7,1,17,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_4a_1d.0,pfile3,7,1,10,0.03125,0.022,0,0.01,0,0.012,1
